8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,15,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,13,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,15,14,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,15,14,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,14,0,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,14,0,13,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,14,0,13,13,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,15,6,6,13,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,14,15,13,6,15,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,15,0,2,1,1,13,14,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,15,15,1,2,1,0,13,14,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,15,2,6,2,1,0,2,13,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,15,6,1,1,0,0,2,14,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,15,14,0,0,2,1,1,1,15,2,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,15,15,1,0,2,0,0,0,14,14,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,15,15,0,0,1,0,0,0,13,14,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,2,15,7,0,2,7,6,1,0,6,14,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,15,2,15,7,1,6,12,7,2,6,6,13,0,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,14,15,14,7,15,6,12,7,6,2,6,13,13,13,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,14,15,14,2,15,14,15,15,13,13,14,13,14,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,7,13,15,2,14,15,15,15,13,14,2,14,15,2,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,7,7,15,13,1,15,15,1,0,13,13,1,2,14,7,7,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,15,15,15,2,13,15,2,1,13,14,6,14,12,14,7,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,15,15,0,0,1,14,15,1,0,13,15,1,1,0,14,14,2,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,1,2,14,2,15,0,14,15,15,15,13,14,0,15,0,15,14,0,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,7,6,14,15,15,13,1,14,15,0,0,14,13,1,14,14,14,14,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,15,15,13,2,15,15,15,0,1,0,15,14,0,0,0,14,14,14,2,0,14,14,15,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,1,2,15,15,15,15,15,0,13,14,15,15,12,0,0,14,14,14,15,13,2,2,14,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,12,7,0,13,15,15,15,13,0,14,14,12,12,13,13,0,2,14,14,14,13,0,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,13,8,8,8,8,8,8,8,6,7,12,13,7,0,15,15,15,15,1,15,2,7,2,1,6,0,13,1,14,14,15,14,0,6,15,2,6,13,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,2,15,15,7,7,0,15,14,15,15,15,15,2,7,1,0,6,1,14,14,14,13,2,14,0,7,14,15,15,2,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,8,1,1,8,8,8,8,14,15,15,15,7,7,7,13,15,14,15,13,15,15,14,7,12,12,6,13,13,15,15,14,13,14,13,7,7,7,15,14,15,14,8,8,8,8,2,0,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,8,8,14,1,1,8,8,13,15,15,15,7,6,7,15,2,15,15,14,15,13,15,15,14,14,15,15,13,13,13,15,15,14,13,14,15,2,15,7,7,7,14,14,14,14,8,8,1,2,8,8,8,8,8,8,8,8,8,
8,8,8,8,8,8,2,2,2,2,1,8,13,15,15,15,7,7,7,13,15,15,15,2,2,15,2,15,15,2,14,15,15,13,1,13,14,15,14,2,2,15,14,13,15,7,7,7,14,14,14,14,8,1,1,2,13,8,8,8,8,8,8,8,
8,8,8,8,8,8,2,2,15,15,13,2,15,15,7,7,7,13,7,15,13,15,15,2,2,6,13,15,15,1,15,15,15,13,1,13,14,15,2,2,2,15,14,14,15,7,15,7,7,7,14,13,1,14,14,14,2,1,8,8,8,8,8,8,
8,8,8,8,8,14,14,13,15,15,2,0,7,7,7,15,7,12,15,15,15,15,2,2,2,6,2,15,15,0,15,15,15,13,0,13,14,14,1,2,2,14,14,14,15,15,6,7,15,7,7,7,0,14,15,13,15,13,13,8,8,8,8,8,
8,8,8,8,14,14,14,1,15,1,13,1,7,7,7,7,15,15,15,15,15,15,2,0,7,0,15,15,14,13,15,15,15,2,13,13,14,13,0,6,0,1,15,14,15,14,13,14,7,7,7,7,1,14,2,13,1,13,14,13,8,8,8,8,
8,8,8,8,14,14,2,0,15,0,13,0,15,7,15,15,15,15,15,15,15,2,0,6,1,0,13,15,14,2,14,14,14,12,2,13,14,2,0,1,6,0,2,15,13,14,13,15,14,14,7,15,1,14,0,13,1,2,13,14,8,8,8,8,
8,8,8,13,7,7,2,0,14,15,13,0,15,15,15,15,15,15,15,14,2,13,15,15,14,1,2,1,14,14,13,2,2,13,13,13,0,2,1,14,15,15,2,2,14,15,13,15,14,14,14,15,0,14,15,13,0,1,6,6,8,8,8,8,
8,8,8,1,7,7,0,0,15,15,13,13,14,15,14,15,15,15,13,15,2,14,14,15,15,13,6,1,14,13,13,15,15,13,13,13,0,1,14,15,15,14,13,2,14,13,14,15,14,14,14,13,14,14,15,13,0,0,6,6,13,8,8,8,
8,8,8,2,7,7,13,14,14,15,13,13,14,15,15,15,15,15,14,14,0,14,15,7,15,13,13,0,0,14,13,14,13,13,13,0,0,14,14,15,7,15,13,0,14,14,15,15,14,14,14,14,14,13,15,13,13,13,6,6,1,8,8,8,
8,8,8,6,15,14,13,0,1,6,2,13,13,13,14,14,14,13,15,15,13,14,15,7,15,13,14,0,14,14,14,6,2,13,13,13,0,14,14,15,7,15,13,13,14,14,7,14,14,14,13,13,14,13,13,1,0,2,13,14,6,8,8,8,
8,8,8,1,14,0,2,0,1,1,1,0,1,7,6,7,7,12,15,15,13,14,15,15,15,13,14,1,13,13,7,2,1,6,13,13,2,14,14,15,15,15,13,14,14,14,6,7,7,15,6,0,0,2,2,1,0,2,1,13,1,8,8,8,
